,id,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,revenue
514,515.0,0.0,0.0,0.0,0.0,65.0,1624.941667,0.0030729885,-0.4642463770238198,0.0,0.0,Nov,-0.14476028283205866,6.0,-0.4771643741668294,11.0,Returning_Visitor,1.0,0.0
515,516.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,3.3010069063790324,0.0,0.0,Nov,-0.14476028283205866,1.0,0.7675805868351723,2.0,Returning_Visitor,0.0,0.0
516,517.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,3.3010069063790324,0.0,0.0,May,-0.14476028283205866,1.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,0.0
517,518.0,2.0,5.0,0.0,0.0,3.0,20.0,0.053333333,0.751548444313327,0.0,0.8,May,-0.14476028283205866,1.0,-0.8920793611674966,4.0,Returning_Visitor,0.0,0.0
518,519.0,2.0,33.86666667,4.0,32.7,109.0,1759.686519,0.0,-0.6859023090365791,48.73081038,0.0,Oct,-0.14476028283205866,1.0,-0.06224938716616218,6.0,Returning_Visitor,0.0,1.0
519,520.0,0.0,0.0,0.0,0.0,6.0,117.0,0.083333333,0.9727343469895992,0.0,0.0,May,-0.14476028283205866,2.0,0.352665599834505,3.0,Returning_Visitor,0.0,0.0
520,521.0,0.0,0.0,0.0,0.0,3.0,17.0,0.066666667,1.9040433623635913,0.0,0.4,May,-0.14476028283205866,12.0,2.012325547837174,3.0,Returning_Visitor,0.0,0.0
521,522.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,3.3010069063790324,0.0,0.0,Dec,-0.14476028283205866,1.0,-0.8920793611674966,1.0,Returning_Visitor,1.0,0.0
522,523.0,2.0,47.0,0.0,0.0,39.0,1743.3666670000002,0.0,-0.3660223783263541,78.93483561,0.0,Mar,-0.14476028283205866,3.0,-0.4771643741668294,1.0,Returning_Visitor,0.0,1.0
523,524.0,0.0,0.0,0.0,0.0,4.0,98.6,0.0,0.1578389480601297,0.0,0.0,Jul,-0.14476028283205866,2.0,0.7675805868351723,1.0,Returning_Visitor,0.0,0.0
524,525.0,2.0,27.5,0.0,0.0,44.0,1026.450758,0.0030729885,-0.10693437528016272,0.0,0.0,Dec,-0.14476028283205866,2.0,2.4272405348378414,3.0,Returning_Visitor,0.0,0.0
525,526.0,4.0,140.06666669999998,0.0,0.0,74.0,3146.709481,0.0192,-0.003277515539008157,0.93770521,0.0,Jul,-1.2552324969126496,1.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
526,527.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,3.3010069063790324,0.0,0.0,Mar,-0.14476028283205866,1.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
527,528.0,0.0,0.0,0.0,0.0,8.0,203.0,0.0125,-0.10409171513311224,0.0,0.0,May,-0.14476028283205866,2.0,0.7675805868351723,2.0,Returning_Visitor,1.0,0.0
528,529.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,3.3010069063790324,0.0,0.0,Oct,-0.14476028283205866,2.0,-0.8920793611674966,1.0,Returning_Visitor,1.0,0.0
529,530.0,4.0,131.1,0.0,0.0,13.0,777.05,0.0,-0.8077093711985932,0.0,0.0,Oct,-0.14476028283205866,2.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,0.0
530,531.0,0.0,0.0,0.0,0.0,45.0,801.05,0.0030729885,-0.4824360157253296,0.0,0.0,Dec,-0.14476028283205866,2.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,0.0
531,532.0,0.0,0.0,2.0,0.0,4.0,71.5,0.0,-0.19140194318234388,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,11.0,Returning_Visitor,1.0,0.0
532,533.0,2.0,51.0,0.0,0.0,23.0,637.5,0.0,-0.699388678840885,0.0,0.0,May,-0.14476028283205866,2.0,-0.06224938716616218,13.0,Returning_Visitor,0.0,0.0
533,534.0,0.0,0.0,0.0,0.0,5.0,26.5,0.04,1.6246506619422842,0.0,0.0,Mar,-1.2552324969126496,1.0,-0.06224938716616218,1.0,Returning_Visitor,0.0,0.0
534,535.0,0.0,0.0,0.0,0.0,49.0,2612.357143,0.0,-0.6903174751587235,0.0,0.0,Mar,-0.14476028283205866,2.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
535,536.0,1.0,320.5,0.0,0.0,23.0,1841.171429,0.0,-0.807888028865344,0.0,0.0,Mar,-0.14476028283205866,1.0,-0.8920793611674966,2.0,New_Visitor,1.0,0.0
536,537.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0030729885,3.3010069063790324,0.0,0.0,Nov,-0.14476028283205866,2.0,0.352665599834505,1.0,New_Visitor,0.0,0.0
537,538.0,2.0,11.0,0.0,0.0,14.0,101.25,0.0,-0.5905343813361195,0.0,0.8,May,-0.14476028283205866,2.0,-0.06224938716616218,2.0,Returning_Visitor,0.0,0.0
538,539.0,3.0,36.0,1.0,395.0,12.0,343.5833333,0.0,-0.5905343813361195,0.0,0.0,Mar,-0.14476028283205866,2.0,-0.8920793611674966,2.0,New_Visitor,0.0,0.0
539,540.0,1.0,8.0,0.0,0.0,47.0,1459.576667,0.010416667,-0.3660223783263541,0.0,0.0,Oct,-1.2552324969126496,1.0,-0.06224938716616218,3.0,Returning_Visitor,0.0,0.0
540,541.0,4.0,82.0,0.0,0.0,32.0,1040.166667,0.0030729885,-0.02705327615385454,0.0,0.0,May,-0.14476028283205866,2.0,-0.4771643741668294,3.0,Returning_Visitor,1.0,0.0
541,542.0,1.0,153.5,0.0,0.0,20.0,1002.847222,0.0,-0.6903174751587235,41.13433129,0.0,Nov,-0.14476028283205866,2.0,0.352665599834505,2.0,Returning_Visitor,0.0,0.0
542,543.0,2.0,31.1,3.0,0.0,18.0,792.7333332999998,0.013043478,0.11835954314536708,8.611221424,0.0,June,-0.14476028283205866,5.0,-0.06224938716616218,20.0,Returning_Visitor,0.0,0.0
543,544.0,2.0,16.66666667,0.0,0.0,22.0,343.3690476000001,0.001298701,-0.053293049949039356,0.0,0.0,Mar,-0.14476028283205866,2.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
544,545.0,6.0,218.6666667,0.0,0.0,24.0,1737.0,0.0030729885,-0.5719540678118435,23.51599702,0.0,Nov,-0.14476028283205866,1.0,1.1824955738358396,10.0,Returning_Visitor,1.0,1.0
545,546.0,0.0,0.0,0.0,0.0,7.0,121.0,0.028571429,0.30751360974848885,0.0,0.0,Dec,-0.14476028283205866,2.0,1.5974105608365068,3.0,Returning_Visitor,1.0,0.0
546,547.0,0.0,0.0,0.0,0.0,14.0,565.3333332999998,0.037619048,0.14786064705965052,0.0,0.0,Mar,-0.14476028283205866,6.0,-0.06224938716616218,1.0,Returning_Visitor,0.0,0.0
547,548.0,0.0,0.0,0.0,0.0,6.0,118.3333333,0.033333333,0.04142531066115413,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,3.0,Returning_Visitor,1.0,0.0
548,549.0,0.0,0.0,0.0,0.0,2.0,21.2,0.0,1.2055616008330974,0.0,0.0,June,-0.14476028283205866,2.0,0.7675805868351723,1.0,Returning_Visitor,0.0,0.0
549,550.0,2.0,67.0,0.0,0.0,8.0,533.3,0.0030729885,-0.5406428134703644,0.0,0.0,Sep,-0.14476028283205866,2.0,2.4272405348378414,2.0,New_Visitor,0.0,0.0
550,551.0,0.0,0.0,5.0,194.4,8.0,197.9,0.036363636,0.25308647147333263,0.0,0.0,Aug,-0.14476028283205866,1.0,-0.06224938716616218,4.0,Returning_Visitor,0.0,1.0
551,552.0,0.0,0.0,0.0,0.0,5.0,108.0,0.0030729885,0.1578389480601297,0.0,0.0,May,-0.14476028283205866,1.0,0.352665599834505,3.0,Returning_Visitor,0.0,0.0
552,553.0,3.0,54.5,0.0,0.0,6.0,148.75,0.022222222,-0.19140194318234388,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,0.0
553,554.0,0.0,0.0,0.0,0.0,7.0,88.33333333,0.0,0.008164286371770461,0.0,0.0,Mar,-0.14476028283205866,2.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
554,555.0,2.0,12.0,0.0,0.0,13.0,510.0,0.0,-0.1415103753165888,0.0,1.0,May,-0.14476028283205866,1.0,-0.4771643741668294,3.0,Returning_Visitor,1.0,0.0
555,556.0,2.0,37.5,0.0,0.0,10.0,573.1666667000002,0.0,0.05306668278283288,0.0,0.0,May,-0.14476028283205866,2.0,1.5974105608365068,3.0,Returning_Visitor,0.0,0.0
556,557.0,1.0,3.0,0.0,0.0,19.0,273.0,0.035294118,0.5892541518623948,0.0,0.0,May,-0.14476028283205866,2.0,-0.8920793611674966,6.0,Returning_Visitor,0.0,0.0
557,558.0,0.0,0.0,0.0,0.0,4.0,47.0,0.0030729885,0.1578389480601297,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.06224938716616218,11.0,Returning_Visitor,1.0,0.0
558,559.0,2.0,174.6,0.0,0.0,12.0,251.2,0.061904762,-0.3660223783263541,0.0,0.0,Aug,-0.14476028283205866,2.0,1.1824955738358396,1.0,Returning_Visitor,0.0,0.0
559,560.0,1.0,17.0,0.0,0.0,21.0,602.9166667000002,0.0030729885,0.0006805501441846002,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,13.0,Returning_Visitor,0.0,0.0
560,561.0,2.0,36.0,0.0,0.0,13.0,142.0,0.0,-0.6104910042915309,0.0,0.0,Mar,-0.14476028283205866,2.0,0.352665599834505,8.0,Returning_Visitor,0.0,0.0
561,562.0,0.0,0.0,0.0,0.0,4.0,59.2,0.0,0.1578389480601297,0.0,0.0,Aug,-0.14476028283205866,4.0,2.4272405348378414,4.0,Returning_Visitor,0.0,0.0
562,563.0,0.0,0.0,0.0,0.0,45.0,507.1111111000001,0.008888889,-0.3776637504480329,0.0,0.0,June,-0.14476028283205866,2.0,-0.06224938716616218,1.0,Returning_Visitor,0.0,0.0
563,564.0,0.0,0.0,0.0,0.0,29.0,520.6,0.015172414,0.06740856004203397,0.0,0.0,May,-0.14476028283205866,2.0,1.5974105608365068,1.0,Returning_Visitor,0.0,0.0
564,565.0,0.0,0.0,0.0,0.0,7.0,280.5,0.0,-0.291185037004948,0.0,0.0,Feb,-0.14476028283205866,1.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,0.0
565,566.0,0.0,0.0,2.0,0.0,22.0,850.5333332999999,0.0030729885,-0.16773437040862274,0.0,0.0,Mar,0.9657119312485322,2.0,-0.06224938716616218,1.0,Returning_Visitor,0.0,0.0
566,567.0,0.0,0.0,1.0,165.0,12.0,833.0,0.016666667,-0.47079464360365086,34.4925,0.8,May,-0.14476028283205866,2.0,2.012325547837174,4.0,Returning_Visitor,0.0,1.0
567,568.0,4.0,356.5,0.0,0.0,15.0,1992.916667,0.0,-0.5905343813361195,17.85338057,0.0,Dec,-0.14476028283205866,4.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,1.0
568,569.0,0.0,0.0,0.0,0.0,5.0,819.5,0.0,-0.13552339471630132,0.0,0.0,Mar,-0.14476028283205866,2.0,-0.8920793611674966,2.0,Returning_Visitor,1.0,0.0
569,570.0,7.0,46.3,0.0,0.0,2.0,9.0,0.0,-0.3660223783263541,0.0,0.0,Sep,-0.14476028283205866,4.0,-0.8920793611674966,2.0,New_Visitor,0.0,0.0
570,571.0,1.0,44.5,1.0,66.5,8.0,568.25,0.018181818,-0.19140194318234388,26.45046371,0.0,Nov,-0.14476028283205866,1.0,-0.4771643741668294,7.0,Returning_Visitor,0.0,0.0
571,572.0,2.0,60.0,0.0,0.0,44.0,3113.516667000001,0.001481481,-0.5546124558254882,0.0,0.0,Mar,-0.14476028283205866,2.0,-0.06224938716616218,2.0,Returning_Visitor,0.0,0.0
572,573.0,4.0,34.0,0.0,0.0,3.0,24.0,0.0,-0.051705582494463824,0.0,0.0,May,-0.14476028283205866,1.0,-0.06224938716616218,2.0,New_Visitor,0.0,0.0
573,574.0,0.0,0.0,0.0,0.0,16.0,687.3848485000002,0.0,-0.7807459353671381,29.462843900000006,0.0,Nov,0.9657119312485322,2.0,-0.06224938716616218,2.0,Returning_Visitor,1.0,0.0
574,575.0,3.0,224.5,0.0,0.0,1.0,26.5,0.0,-0.19140194318234388,0.0,0.0,Dec,-0.14476028283205866,2.0,-0.4771643741668294,6.0,New_Visitor,1.0,0.0
575,576.0,6.0,185.9904762,5.0,111.1666667,179.0,10415.78364,0.0030729885,-0.45242301547735436,18.08361086,0.0,Nov,-0.14476028283205866,2.0,-0.06224938716616218,2.0,Returning_Visitor,1.0,0.0
576,577.0,11.0,192.847619,0.0,0.0,186.0,6975.887248999999,0.003163265,-0.6950661733101519,14.45829487,0.0,Nov,-0.14476028283205866,1.0,-0.06224938716616218,2.0,Returning_Visitor,0.0,1.0
577,578.0,0.0,0.0,0.0,0.0,5.0,90.66666667,0.04,1.6246506619422842,0.0,0.0,May,-0.14476028283205866,2.0,1.1824955738358396,6.0,Returning_Visitor,0.0,0.0
578,579.0,12.0,152.75,1.0,0.0,219.0,7044.064508,0.003312325,-0.5601475117367286,11.65798375,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,1.0
579,580.0,4.0,57.0,1.0,0.0,19.0,479.8666667,0.0,-0.5088936529689321,0.0,0.0,Mar,-0.14476028283205866,2.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,0.0
580,581.0,0.0,0.0,3.0,0.0,7.0,110.0,0.0030729885,0.5769280091693169,0.0,0.0,May,-0.14476028283205866,1.0,-0.4771643741668294,3.0,Returning_Visitor,0.0,0.0
581,582.0,3.0,39.3,0.0,0.0,29.0,316.2,0.0066666669999999,-0.47079464360365086,0.0,0.0,Sep,-0.14476028283205866,2.0,-0.06224938716616218,6.0,Returning_Visitor,0.0,0.0
582,583.0,0.0,0.0,0.0,0.0,17.0,315.0833333,0.0,-0.5817299907047132,0.0,0.0,Dec,-0.14476028283205866,2.0,-0.06224938716616218,1.0,Returning_Visitor,0.0,1.0
583,584.0,1.0,11.83333333,2.0,27.0,31.0,424.75,0.0030729885,-0.06653050180549941,30.81857956,0.0,Nov,-0.14476028283205866,2.0,-0.06224938716616218,1.0,Returning_Visitor,0.0,1.0
584,585.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,-0.3660223783263541,0.0,0.0,May,-0.14476028283205866,4.0,-0.8920793611674966,6.0,Returning_Visitor,0.0,0.0
585,586.0,0.0,0.0,0.0,0.0,23.0,517.0357143,0.0,-0.6903174751587235,23.30000662,0.0,Dec,-0.14476028283205866,2.0,2.012325547837174,2.0,New_Visitor,0.0,1.0
586,587.0,0.0,0.0,0.0,0.0,13.0,187.0,0.0,-0.8898837047128378,0.0,0.0,Sep,-0.14476028283205866,5.0,0.352665599834505,1.0,Returning_Visitor,0.0,0.0
587,588.0,0.0,0.0,2.0,324.5,4.0,64.25,0.0,-0.19140194318234388,0.0,0.0,Dec,-0.14476028283205866,3.0,-0.4771643741668294,8.0,New_Visitor,0.0,0.0
588,589.0,0.0,0.0,0.0,0.0,4.0,34.0,0.1,2.2532842536060644,0.0,0.0,Mar,-0.14476028283205866,2.0,1.1824955738358396,1.0,Returning_Visitor,0.0,0.0
589,590.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,1.2055616008330974,0.0,0.0,Feb,-0.14476028283205866,1.0,1.1824955738358396,3.0,Returning_Visitor,0.0,0.0
590,591.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,3.3010069063790324,0.0,0.0,May,-0.14476028283205866,2.0,1.1824955738358396,13.0,Returning_Visitor,0.0,0.0
591,592.0,0.0,0.0,0.0,0.0,10.0,82.5,0.0,-0.2612501130490574,0.0,0.0,Nov,-0.14476028283205866,2.0,2.4272405348378414,11.0,Returning_Visitor,0.0,0.0
592,593.0,0.0,0.0,1.0,0.0,28.0,761.5,0.0068965519999999,-0.21548751538561528,0.0,0.0,Jul,-0.14476028283205866,5.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
593,594.0,1.0,28.0,0.0,0.0,12.0,408.5,0.0,-0.5088936529689321,0.0,0.0,May,-0.14476028283205866,8.0,-0.06224938716616218,3.0,Returning_Visitor,1.0,0.0
594,595.0,5.0,158.5,2.0,15.0,34.0,2193.383333,0.0,-0.38018079934905463,0.0,0.0,Nov,-0.14476028283205866,1.0,-0.8920793611674966,2.0,Returning_Visitor,1.0,1.0
595,596.0,3.0,61.0,0.0,0.0,19.0,573.6571428999998,0.036842105,-0.051705582494463824,0.0,0.0,Mar,-1.2552324969126496,1.0,-0.4771643741668294,1.0,Returning_Visitor,0.0,0.0
596,597.0,4.0,37.5,2.0,82.0,4.0,96.625,0.0030729885,-0.5231807762422992,0.0,0.0,Nov,-0.14476028283205866,2.0,2.4272405348378414,2.0,New_Visitor,0.0,0.0
597,598.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,3.3010069063790324,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,20.0,Returning_Visitor,0.0,0.0
598,599.0,1.0,55.0,0.0,0.0,16.0,1851.5,0.0030729885,-0.02705327615385454,0.0,0.0,May,-0.14476028283205866,5.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
599,600.0,7.0,356.0,1.0,0.0,61.0,683.1738095,0.0,-0.7568395656463971,0.0,0.0,May,-0.14476028283205866,2.0,-0.8920793611674966,3.0,New_Visitor,0.0,0.0
600,601.0,3.0,44.22857143,0.0,0.0,13.0,311.79,0.0030729885,-0.8340051562467953,34.03997536,0.0,June,-0.14476028283205866,2.0,-0.8920793611674966,5.0,New_Visitor,0.0,1.0
601,602.0,10.0,187.6944444,5.0,495.5,122.0,2743.213113,0.0030729885,-0.7827150253207596,1.483210939,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,1.0
602,603.0,0.0,0.0,0.0,0.0,3.0,15.0,0.066666667,1.9040433623635913,0.0,0.4,May,-0.14476028283205866,2.0,0.352665599834505,1.0,Returning_Visitor,0.0,0.0
603,604.0,4.0,54.6,2.0,0.0,44.0,1100.789082,0.008510638,-0.5009418780778994,0.0,0.0,Oct,-0.14476028283205866,2.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
604,605.0,3.0,79.22,2.0,297.8333333,62.0,1685.7479850000002,0.0,-0.6147893493378911,0.0,0.0,Jul,-0.14476028283205866,2.0,-0.06224938716616218,2.0,Returning_Visitor,0.0,0.0
605,606.0,3.0,93.10666667,4.0,0.0,32.0,810.0816667,0.0030729885,-0.5734774355945225,17.27062073,0.0,Nov,-0.14476028283205866,1.0,0.7675805868351723,2.0,Returning_Visitor,0.0,1.0
606,607.0,1.0,175.48,0.0,0.0,98.0,12449.9,0.002291667,-0.3660223783263541,0.0,0.0,June,-0.14476028283205866,2.0,-0.8920793611674966,5.0,Returning_Visitor,0.0,0.0
607,608.0,1.0,246.5333333,0.0,0.0,26.0,892.0,0.0,-0.6536325141945308,0.0,0.0,Sep,-0.14476028283205866,6.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,0.0
608,609.0,4.0,99.125,0.0,0.0,38.0,876.3,0.0,-0.5231807762422992,0.0,0.0,Nov,-0.14476028283205866,1.0,1.5974105608365068,3.0,Returning_Visitor,0.0,0.0
609,610.0,0.0,0.0,0.0,0.0,8.0,316.0,0.0030729885,-0.3660223783263541,0.0,0.0,Mar,-0.14476028283205866,1.0,-0.8920793611674966,2.0,New_Visitor,1.0,0.0
610,611.0,5.0,262.5,0.0,0.0,45.0,1456.27381,0.0,-0.49787863040353403,13.53068367,0.0,May,-0.14476028283205866,2.0,1.5974105608365068,4.0,Returning_Visitor,0.0,1.0
611,612.0,0.0,0.0,0.0,0.0,42.0,844.58,0.05952381,0.8995600558349395,0.0,0.0,Oct,0.9657119312485322,2.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,0.0
612,613.0,2.0,10.66666667,0.0,0.0,34.0,541.5,0.017142857,-0.1874106018276991,0.0,0.0,May,-0.14476028283205866,2.0,0.352665599834505,13.0,Returning_Visitor,0.0,0.0
613,614.0,0.0,0.0,0.0,0.0,3.0,116.75,0.0,0.5070798393026031,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,10.0,Returning_Visitor,1.0,0.0
614,615.0,0.0,0.0,0.0,0.0,6.0,612.5,0.0,-0.051705582494463824,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,0.0
615,616.0,4.0,111.0,0.0,0.0,9.0,155.0,0.0,-0.699388678840885,0.0,0.0,Dec,-0.14476028283205866,1.0,0.352665599834505,2.0,Returning_Visitor,0.0,0.0
616,617.0,0.0,0.0,0.0,0.0,8.0,65.4,0.05,2.2532842536060644,0.0,0.0,Aug,-0.14476028283205866,1.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,0.0
617,618.0,6.0,344.2,3.0,201.4,51.0,1693.6333329999998,0.003703704,-0.5794473592700228,11.27445733,0.0,Nov,-0.14476028283205866,6.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,0.0
618,619.0,3.0,159.0,2.0,55.5,23.0,1100.125,0.0,-0.6570564508693398,0.0,0.4,May,0.9657119312485322,2.0,0.352665599834505,14.0,Returning_Visitor,0.0,0.0
619,620.0,5.0,80.25,0.0,0.0,63.0,2618.681061,0.005797101,-0.6570564508693398,17.60939304,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,8.0,Returning_Visitor,0.0,1.0
620,621.0,0.0,0.0,0.0,0.0,12.0,276.0,0.0,-0.5406428134703644,0.0,0.0,Dec,-0.14476028283205866,2.0,2.012325547837174,2.0,New_Visitor,0.0,0.0
621,622.0,2.0,24.2,0.0,0.0,8.0,530.0,0.0,0.04142531066115413,0.0,0.0,Aug,-0.14476028283205866,8.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,0.0
622,623.0,1.0,41.5,0.0,0.0,12.0,237.5,0.015384615,0.07724489462306243,0.0,0.0,Dec,-0.14476028283205866,8.0,-0.4771643741668294,1.0,Returning_Visitor,0.0,0.0
623,624.0,1.0,8.0,3.0,181.25,124.0,4722.568651,0.015892388,-0.41985311095864586,24.28901413,0.0,Nov,-0.14476028283205866,1.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,1.0
624,625.0,0.0,0.0,0.0,0.0,1.0,487.0,0.0,1.2055616008330974,0.0,0.0,Nov,-0.14476028283205866,1.0,0.352665599834505,10.0,Returning_Visitor,1.0,0.0
625,626.0,9.0,329.297619,1.0,75.0,32.0,1888.547619,0.0030729885,-0.3471444906142377,24.63837838,0.0,May,-0.14476028283205866,1.0,2.4272405348378414,4.0,Returning_Visitor,1.0,1.0
626,627.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,3.3010069063790324,0.0,0.0,Dec,-0.14476028283205866,1.0,-0.06224938716616218,3.0,Returning_Visitor,0.0,0.0
627,628.0,0.0,0.0,0.0,0.0,12.0,797.84,0.0,-0.5088936529689321,0.0,0.0,Aug,-0.14476028283205866,2.0,-0.06224938716616218,4.0,Returning_Visitor,0.0,0.0
628,629.0,3.0,37.58333333,0.0,0.0,67.0,1982.523611,0.004411765,-0.3660223783263541,0.0,0.0,Dec,-0.14476028283205866,2.0,-0.06224938716616218,1.0,Returning_Visitor,0.0,0.0
629,630.0,4.0,338.0,0.0,0.0,9.0,724.76,0.0,-0.4209030966923488,0.0,0.0,Sep,-0.14476028283205866,2.0,-0.4771643741668294,4.0,Returning_Visitor,1.0,0.0
630,631.0,4.0,515.6,0.0,0.0,77.0,1449.683333,0.0,-0.8347404060956052,0.0,0.0,May,-0.14476028283205866,2.0,0.352665599834505,2.0,Returning_Visitor,0.0,0.0
631,632.0,1.0,519.0,0.0,0.0,89.0,2577.960349,0.012852234,-0.10848146350370041,0.0,0.0,Jul,-0.14476028283205866,2.0,1.5974105608365068,1.0,Returning_Visitor,0.0,0.0
632,633.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,3.3010069063790324,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
633,634.0,2.0,72.6,1.0,15.2,6.0,425.0,0.0,-0.3660223783263541,0.0,0.0,Jul,-0.14476028283205866,10.0,-0.8920793611674966,4.0,Returning_Visitor,1.0,0.0
634,635.0,3.0,604.5,6.0,75.66666667,50.0,2387.435714,0.019393939,-0.0970010634903936,0.0,1.0,May,-0.14476028283205866,1.0,-0.06224938716616218,15.0,Returning_Visitor,1.0,0.0
635,636.0,0.0,0.0,0.0,0.0,11.0,2123.0,0.018181818,-0.12790360122502628,0.0,0.0,Dec,-0.14476028283205866,2.0,-0.8920793611674966,6.0,Returning_Visitor,0.0,0.0
636,637.0,6.0,86.58333333,2.0,0.0,41.0,1119.854167,0.004545455,-0.6374777833836898,27.03986205,0.0,Nov,-0.14476028283205866,2.0,2.4272405348378414,8.0,New_Visitor,1.0,0.0
637,638.0,14.0,1220.914286,4.0,1005.4,280.0,18171.79454,0.017486109,-0.3660223783263541,5.697658998,0.0,Jul,-0.14476028283205866,2.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,0.0
638,639.0,7.0,198.75,0.0,0.0,20.0,818.5833332999998,0.0,-0.8316768860133501,0.0,0.0,Dec,-0.14476028283205866,2.0,0.352665599834505,8.0,New_Visitor,0.0,0.0
639,640.0,0.0,0.0,0.0,0.0,14.0,272.1666667,0.0030729885,-0.3660223783263541,0.0,0.0,Dec,-0.14476028283205866,2.0,-0.06224938716616218,2.0,Returning_Visitor,0.0,0.0
640,641.0,14.0,564.9,3.0,522.1666667,134.0,3410.697592,0.001495726,-0.830381963677882,0.0,0.0,Nov,-0.14476028283205866,2.0,-0.8920793611674966,2.0,Returning_Visitor,0.0,0.0
641,642.0,1.0,245.9333333,2.0,15.2,27.0,1333.8,0.0030729885,-0.2815286173578537,4.945717395,0.0,Nov,-0.14476028283205866,2.0,2.4272405348378414,6.0,Returning_Visitor,0.0,0.0
642,643.0,0.0,0.0,1.0,0.0,30.0,1992.833333,0.0,-0.8200355348461243,9.227000967,0.0,Mar,-0.14476028283205866,4.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,1.0
643,644.0,1.0,38.0,0.0,0.0,12.0,121.0,0.028571429,-0.3660223783263541,0.0,0.0,Mar,-0.14476028283205866,2.0,0.352665599834505,2.0,Returning_Visitor,0.0,0.0
644,645.0,0.0,0.0,0.0,0.0,7.0,2612.0,0.0,-0.19140194318234388,0.0,0.0,Dec,6.518073001651486,13.0,2.4272405348378414,20.0,Other,0.0,0.0
645,646.0,1.0,14.75,0.0,0.0,32.0,839.4305555999998,0.012903226,-0.29054127429817816,13.91276554,0.0,Nov,-0.14476028283205866,2.0,1.1824955738358396,1.0,Returning_Visitor,0.0,1.0
646,647.0,3.0,86.0,0.0,0.0,27.0,3188.483333,0.0172413789999999,-0.23957308758888657,0.0,0.0,Dec,-0.14476028283205866,5.0,0.352665599834505,2.0,Returning_Visitor,0.0,0.0
647,648.0,2.0,10.0,1.0,69.0,62.0,1279.333333,0.000645161,-0.5535180676057608,0.0,0.8,May,-0.14476028283205866,5.0,-0.8920793611674966,3.0,Returning_Visitor,0.0,0.0
648,649.0,1.0,21.0,3.0,116.0,21.0,613.6666667000002,0.008333333,-0.39512578767609796,0.0,0.0,Mar,-0.14476028283205866,2.0,-0.8920793611674966,1.0,Returning_Visitor,0.0,0.0
